MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,$\delta$,Δ$\chi$,ΔTm,Tm(K),VEC,AN,K,B,ΔB,G,ΔG,ΔSmix,$\lambda$,subcategory,category,total,e_ij_max,target
3.0,51.0,48.0,19.333333333333332,21.11111111111111,3.0,1.0,85.0,84.0,51.0,33.333333333333336,1.0,6.941,121.76,114.819,45.904394,50.570403999999996,6.941,453.69,1560.0,1106.31,972.4900000000001,391.67333333333335,453.69,1.0,15.0,14.0,6.0,6.0,1.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,96.0,139.0,43.0,121.0,16.666666666666668,96.0,0.98,2.05,1.0699999999999998,1.5333333333333332,0.3688888888888889,0.98,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,7.89,31.56,23.669999999999998,18.681111111099998,8.585925925933333,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,196.33333333333334,21.777777777777782,166.0,0.1650128459396459,0.4376,454.2548859396011,972.49,2.6666666666666665,19.333333333333332,99.66666666666666,60.99999999999999,0.8263119049902317,52.06666666666666,1.0926044666985766,9.1339,335.4432,hextetramm,CAT B,"[[0.0, 0.0, 0.0, 0.0, -0.081, 0.0], [0.0, 0.0, 0.0, -0.081, 0.0, 0.0], [0.233, 0.233, -0.699, 0.0, 0.0, 0.0]]",0.772463048889732,"[-0.081, 0.233, -0.699]"
1.0,19.0,18.0,8.5,4.25,8.0,3.0,92.0,89.0,77.25,18.5625,87.0,1.00794,39.0983,38.090360000000004,17.01069275,9.012669125000002,15.9994,14.01,336.53,322.52,112.63125,107.141875,54.8,1.0,16.0,15.0,10.25,6.9375,16.0,1.0,4.0,3.0,2.125,0.6875,2.0,31.0,203.0,172.0,79.5,37.75,66.0,0.82,3.44,2.62,2.64625,0.79375,3.44,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.25,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,6.615,73.1066666667,66.4916666667,18.165863095237498,14.836294642856247,9.105,0.0,7.853,7.853,2.166375,2.8433124999999997,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,83.375,91.71875,12.0,0.7973161723436593,0.8987,124.9250091492392,112.63125,4.0,8.5,12.587915,41.932500000000005,0.4825858127827545,38.44375,0.3651833625579316,10.0849,15.864,orthomm2,CAT B,"[[0.0, 0.0, 0.0, 0.0, 0.015, 0.0], [0.0, 0.0, 0.0, -0.041, 0.0, 0.0], [-0.07, -0.112, 0.105, 0.0, 0.0, 0.0]]",0.168702881125368,"[0.015, -0.041, -0.07, -0.112, 0.105]"
16.0,55.0,39.0,37.714285714285715,18.612244897959183,16.0,5.0,88.0,83.0,52.0,40.285714285714285,5.0,32.065,132.9054519,100.8404519,88.09590795714287,48.02649253469388,32.065,301.59,903.78,602.19,424.80428571428575,136.85020408163268,301.59,1.0,16.0,15.0,9.428571428571429,7.224489795918367,1.0,3.0,6.0,3.0,4.571428571428571,1.346938775510204,3.0,105.0,244.0,139.0,169.42857142857142,63.91836734693878,105.0,0.79,2.58,1.79,1.737142857142857,0.8118367346938776,0.79,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,2.142857142857143,1.836734693877551,0.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,5.142857142857143,3.5510204081632653,1.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,3.0,3.0,1.2857142857142858,1.1020408163265307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,1.0,25.786875,115.765,89.978125,65.17366071428572,43.36400510204082,25.786875,0.0,2.202,2.202,0.9437142857142857,1.0785306122448979,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,151.85714285714286,70.16326530612244,70.0,0.5392471596842274,0.8384,199.62377949226266,424.80428571428564,3.714285714285714,37.71428571428571,18.944999999999997,9.985714285714286,1.3390466233499843,40.35714285714286,0.2059305535968158,8.3493,28.7126,cubic,CAT A,"[[0.0, 0.0, 0.0, 0.101, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.101, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.101]]",0.10118,0.101
3.0,25.0,22.0,10.76923076923077,5.372781065088758,8.0,1.0,87.0,86.0,67.0,24.923076923076923,87.0,6.941,54.938045,47.997045,22.45576076923077,11.726776449704145,15.9994,54.8,1687.0,1632.2,592.5369230769231,621.8234319526626,54.8,1.0,16.0,15.0,12.0,4.923076923076923,16.0,2.0,4.0,2.0,2.4615384615384617,0.6390532544378699,2.0,66.0,139.0,73.0,93.6923076923077,29.822485207100595,66.0,0.98,3.44,2.46,2.5338461538461536,0.9758579881656805,3.44,1.0,2.0,1.0,1.8461538461538463,0.26035502958579876,2.0,0.0,4.0,4.0,2.4615384615384617,1.6568047337278107,4.0,0.0,5.0,5.0,0.7692307692307693,1.301775147928994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.076923076923077,1.5857988165680474,6.0,0.0,1.0,1.0,0.15384615384615385,0.2603550295857988,0.0,0.0,4.0,4.0,1.6923076923076923,1.041420118343195,2.0,5.0,5.0,0.7692307692307693,1.301775147928994,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6153846153846154,1.1597633136094676,2.0,9.105,20.44,11.335,12.213603006184616,3.8788084064402373,9.105,0.0,0.773,0.773,0.11892307692307692,0.2012544378698225,0.0,0.000310120689655,0.000310120689655,4.7710875331538456e-05,8.074148133029586e-05,0.0,12.0,229.0,217.0,110.0,105.53846153846153,12.0,0.5557989702690518,1.0121,689.2052526964509,592.5369230769231,5.076923076923077,10.76923076923077,37.368158461538464,64.37846153846154,0.5318930086177012,37.66538461538461,0.3788541678770891,9.9538,32.2222,orthomm2,CAT B,"[[0.0, 0.0, 0.0, 0.0, 0.721, 0.0], [0.0, 0.0, 0.0, 0.055, 0.0, 0.0], [0.172, 0.194, 0.027, 0.0, 0.0, 0.0]]",0.72139,"[0.721, 0.055, 0.172, 0.194, 0.027]"
30.0,34.0,4.0,32.0,2.0,30.0,69.0,89.0,20.0,79.0,10.0,69.0,65.38,78.96,13.579999999999998,72.16999999999999,6.789999999999999,65.38,494.0,692.68,198.67999999999995,593.3399999999999,99.33999999999997,494.0,12.0,16.0,4.0,14.0,2.0,12.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,122.0,2.0,121.0,1.0,120.0,1.65,2.55,0.8999999999999999,2.0999999999999996,0.44999999999999996,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,4.0,14.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,13.96,25.92,11.96,19.94,5.98,13.96,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,0.0,0.0,0.0,0.0,14.0,194.0,180.0,104.0,90.0,14.0,0.15918367346938772,0.45,99.33999999999997,593.3399999999999,9.0,32.0,60.26,39.15,0.7879948914431674,23.35,0.841541755888651,5.7628,227.4251,hextetramm,CAT B,"[[0.0, 0.0, 0.0, 0.0, 0.008, 0.0], [0.0, 0.0, 0.0, 0.008, 0.0, 0.0], [-0.023, -0.023, -0.062, 0.0, 0.0, 0.0]]",0.069791251039088,"[0.008, -0.023, -0.062]"
11.0,33.0,22.0,16.5,8.25,11.0,2.0,84.0,82.0,22.5,30.75,2.0,22.98976928,74.9216,51.931830719999994,35.97272696,19.47443652,22.98976928,370.87,1090.0,719.13,550.6525,269.67375000000004,370.87,1.0,15.0,14.0,4.5,5.25,1.0,3.0,4.0,1.0,3.25,0.375,3.0,119.0,166.0,47.0,154.25,17.625,166.0,0.93,2.18,1.25,1.2425000000000002,0.4687500000000001,0.93,1.0,2.0,1.0,1.25,0.375,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,4.5,5.25,1.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.75,1.0,22.175,29.2433333333,7.0683333333,27.476249999975,2.6506249999875005,29.2433333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,213.25,23.625,229.0,0.19245008972987526,0.5413,311.3924243117517,550.6525,2.0,16.5,117.5,10.225,0.6648703588956327,13.4125,1.3058985119508126,4.6753,126.2319,hextetramm,CAT B,"[[0.0, 0.0, 0.0, 0.0, -0.001, 0.0], [0.0, 0.0, 0.0, -0.001, 0.0, 0.0], [0.013, 0.013, -0.004, 0.0, 0.0, 0.0]]",0.018766411484352,"[-0.001, 0.013, -0.004]"
11.0,16.0,5.0,14.0,2.25,16.0,2.0,88.0,86.0,55.125,39.84375,88.0,22.98976928,32.065,9.075230719999997,28.525383729999998,4.1517108375,32.065,317.3,388.36,71.06,372.91875000000005,15.441250000000004,388.36,1.0,16.0,15.0,10.25,6.9375,16.0,3.0,3.0,0.0,3.0,0.0,3.0,105.0,166.0,61.0,128.125,28.40625,105.0,0.93,2.58,1.65,1.9125,0.736875,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.25,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,22.5702380952,29.2433333333,6.6730952381,26.6809672618875,1.9217745535593758,25.786875,0.0,2.202,2.202,1.304125,0.97809375,2.202,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,121.125,80.90625,70.0,0.380513423160984,0.771,22.52711224141923,372.91875000000005,4.0,14.0,52.632,7.5875,0.19024262024839647,28.58125,0.6851614972844523,8.1005,55.946,cubic,CAT A,"[[0.0, 0.0, 0.0, 0.929, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.929, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.929]]",0.92883,0.929
28.0,50.0,22.0,39.333333333333336,7.5555555555555545,28.0,44.0,80.0,36.0,61.666666666666664,12.222222222222221,44.0,58.6934,118.71,60.0166,89.54246666666666,20.566044444444447,58.6934,505.08,2128.0,1622.92,1453.6933333333334,632.4088888888889,505.08,4.0,14.0,10.0,9.333333333333334,3.5555555555555554,4.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,4.0,124.0,175.0,51.0,146.0,19.333333333333332,124.0,1.33,1.96,0.6299999999999999,1.7333333333333334,0.2688888888888888,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,10.0,8.0,6.666666666666667,3.1111111111111107,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,9.333333333333334,3.5555555555555554,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,8.0,8.0,3.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.2222222222222223,2.0,10.32,33.285,22.964999999999996,22.266666666666666,7.964444444444443,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19846490000000003,0.2646198666666667,0.0,141.0,225.0,84.0,186.66666666666666,30.444444444444446,141.0,0.16716458955173497,0.2859,690.3624372426092,1453.6933333333332,5.999999999999999,39.33333333333333,60.33333333333333,97.18666666666665,0.6028184643466422,42.33333333333333,0.5806519390420983,9.1339,326.8631,cubic,CAT A,"[[0.0, 0.0, 0.0, -0.074, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.074, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.074]]",0.0735799501072,-0.074
31.0,47.0,16.0,36.5,5.25,34.0,65.0,89.0,24.0,79.25,9.75,89.0,69.723,107.8682,38.1452,83.87780000000001,11.995200000000008,78.96,302.91,1234.93,932.02,631.46,301.735,494.0,11.0,16.0,5.0,14.0,2.0,16.0,4.0,5.0,1.0,4.25,0.375,4.0,120.0,145.0,25.0,126.75,9.125,120.0,1.81,2.55,0.7399999999999998,2.21,0.3399999999999999,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.0,2.0,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,16.33,25.92,9.590000000000003,21.756875,4.163125000000001,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,79.25,72.875,14.0,0.20409198140616014,0.3426,357.0404902108443,631.46,6.5,36.5,115.01,42.54,0.8926462648975114,20.2875,0.8520120800546613,8.6442,207.5271,tetra-42m,CAT A,"[[0.0, 0.0, 0.0, 0.218, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.218, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.154]]",0.218086221517514,"[0.218, -0.154]"
8.0,52.0,44.0,13.304347826086957,5.693761814744802,8.0,7.0,90.0,83.0,69.56521739130434,21.761814744801516,87.0,15.9994,127.6,111.6006,27.904088330434785,12.903613769376182,15.9994,54.8,1115.0,1060.2,497.4382608695652,461.8834026465028,54.8,2.0,16.0,14.0,12.782608695652174,3.750472589792061,16.0,2.0,5.0,3.0,2.739130434782609,0.7712665406427222,2.0,66.0,176.0,110.0,102.6086956521739,38.20037807183365,66.0,1.0,3.44,2.44,2.48,1.0017391304347825,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5217391304347827,1.671077504725898,4.0,0.0,10.0,10.0,0.43478260869565216,0.831758034026465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,4.956521739130435,2.0491493383742907,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.4347826086956523,1.338374291115312,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.4347826086956523,1.338374291115312,2.0,9.105,37.77,28.665000000000003,17.129710144926086,8.712589792058223,9.105,0.0,0.464,0.464,0.02017391304347826,0.038593572778827974,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,110.69565217391305,102.9867674858223,12.0,0.5798725431997145,1.0322,469.4187184042406,497.4382608695653,4.521739130434782,13.304347826086957,96.23125913043478,53.55304347826087,0.3589458215404406,31.591304347826085,0.4450016907311882,9.3991,27.9524,cubic,CAT A,"[[0.0, 0.0, 0.0, -0.499, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.499, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.499]]",0.498555056563266,-0.499
16.0,81.0,65.0,47.5,31.5,16.0,48.0,88.0,40.0,78.5,9.5,88.0,32.065,204.3833,172.3183,115.2947225,83.2297225,32.065,388.36,3290.0,2901.64,821.8050000000001,617.0487499999999,388.36,5.0,16.0,11.0,13.5,2.5,16.0,3.0,6.0,3.0,4.5,1.5,3.0,105.0,170.0,65.0,128.125,23.125,105.0,1.5,2.58,1.08,2.085,0.495,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.375,1.625,4.0,0.0,10.0,10.0,4.125,4.40625,0.0,0.0,14.0,14.0,7.0,7.0,0.0,6.0,27.0,21.0,15.5,9.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.875,1.59375,2.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.75,1.75,2.0,18.12,26.91,8.79,25.2496875,1.782421874999999,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,136.375,66.375,70.0,0.3273276743298078,0.4964,936.9680687061859,821.8050000000001,4.75,47.5,24.4775,44.975,1.3525256144867674,31.55,0.7498525367742004,8.1005,75.6038,cubic,CAT A,"[[0.0, 0.0, 0.0, -0.357, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.357, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.357]]",0.356528012747641,-0.357
47.0,65.0,18.0,54.0,5.5,52.0,29.0,90.0,61.0,68.5,21.5,90.0,107.8682,158.92535,51.05715000000001,130.49838749999998,14.213481249999994,127.6,722.66,1629.0,906.34,1077.3125,354.65250000000003,722.66,3.0,16.0,13.0,11.5,4.5,16.0,5.0,6.0,1.0,5.25,0.375,5.0,138.0,194.0,56.0,153.75,20.125,138.0,1.21,2.1,0.8900000000000001,1.835,0.31250000000000006,2.1,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,9.0,9.0,2.25,3.375,0.0,11.0,16.0,5.0,13.5,2.5,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,1.0,5.0,4.0,2.5,1.25,2.0,16.33,34.7633333333,18.4333333333,29.398333333325,6.534166666662499,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,180.75,28.75,152.0,0.2627997788147947,0.4143,381.0377820751507,1077.3125,6.5,54.0,111.75,67.175,0.3242528721785236,21.0,0.27355060221609667,8.6442,125.1632,ortho222,CAT A,"[[0.0, 0.0, 0.0, -0.738, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.128, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.128]]",0.7379,"[-0.738, -0.128, -0.128]"
8.0,22.0,14.0,11.846153846153847,4.733727810650888,8.0,43.0,87.0,44.0,73.92307692307692,16.09467455621302,87.0,15.9994,47.867,31.867599999999996,24.631246153846156,10.724194082840238,15.9994,54.8,1941.0,1886.2,623.6461538461538,700.1183431952662,54.8,2.0,16.0,14.0,11.076923076923077,6.059171597633137,16.0,2.0,4.0,2.0,2.6153846153846154,0.7573964497041421,2.0,66.0,160.0,94.0,99.23076923076923,40.899408284023664,66.0,1.31,3.44,2.13,2.6738461538461538,0.9429585798816569,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4615384615384617,1.893491124260355,4.0,0.0,2.0,2.0,0.46153846153846156,0.7100591715976331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.923076923076923,1.3254437869822484,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2307692307692308,0.9467455621301775,2.0,8.0,8.0,1.8461538461538463,2.8402366863905324,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.076923076923077,2.272189349112426,2.0,9.105,22.89,13.785,12.976153846153846,4.764497041420118,9.105,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.1999999999923074e-06,7.999999999988167e-06,0.0,12.0,194.0,182.0,82.0,86.15384615384616,12.0,0.6167223037371931,0.9716,783.1974155447502,623.6461538461539,4.923076923076923,11.846153846153847,29.708664615384617,65.2676923076923,0.3782001022714565,39.69230769230769,0.2437896684434294,7.6915,20.2224,hextetramm,CAT B,"[[0.0, 0.0, 0.0, 0.0, -1.601, 0.0], [0.0, 0.0, 0.0, -1.601, 0.0, 0.0], [0.189, 0.189, -0.082, 0.0, 0.0, 0.0]]",1.60053033669015,"[-1.601, 0.189, -0.082]"
16.0,63.0,47.0,29.285714285714285,15.183673469387754,16.0,12.0,88.0,76.0,57.285714285714285,35.10204081632653,88.0,32.065,151.964,119.899,65.43367142857143,38.13562448979592,32.065,388.36,1799.0,1410.6399999999999,892.3485714285715,575.9869387755102,388.36,3.0,16.0,13.0,10.428571428571429,6.36734693877551,16.0,3.0,6.0,3.0,4.0,1.1428571428571428,3.0,105.0,198.0,93.0,142.57142857142858,42.93877551020408,105.0,1.185,2.58,1.395,1.9921428571428572,0.6718367346938775,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,3.0,9.0,6.0,5.571428571428571,1.469387755102041,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,9.0,9.0,2.5714285714285716,3.673469387755102,0.0,7.0,7.0,1.0,1.7142857142857142,2.0,9.0,7.0,4.714285714285714,3.102040816326531,2.0,25.786875,36.46,10.673125000000002,29.191071428571426,3.8905102040816337,25.786875,0.0,2.202,2.202,1.2582857142857142,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,128.14285714285714,66.44897959183673,70.0,0.450198366042248,0.6764,621.3756712327897,892.92,4.7142857142857135,29.285714285714285,6.974285714285714,17.299999999999997,0.8665068475978055,33.55714285714286,0.3882309469896782,7.9457,39.2034,ortho222,CAT A,"[[0.0, 0.0, 0.0, 0.408, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.554, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.554]]",0.553776354571661,"[0.408, 0.554, 0.554]"
